Timestamp,Open,High,Low,Close,Volume
2025-02-04 10:58:00,23529,23534.4,23525,23530.65,6300
2025-02-04 10:59:00,23530.65,23535.8,23520.1,23525,9000
2025-02-04 11:00:00,23521.05,23534.7,23521.05,23533.65,7350
2025-02-04 11:01:00,23532.05,23540.7,23525,23540.7,15375
2025-02-04 11:02:00,23540.95,23544,23537.05,23544,20475
2025-02-04 11:03:00,23544.9,23559.9,23544,23544,34350
2025-02-04 11:04:00,23545.05,23549.05,23539.85,23549.05,6900
2025-02-04 11:05:00,23547,23554,23545,23547.9,7875
2025-02-04 11:06:00,23551.9,23566.65,23550,23566.65,13125
2025-02-04 11:07:00,23562.65,23567,23558.7,23560,16650
2025-02-04 11:08:00,23564.25,23564.25,23555,23560.95,12525
2025-02-04 11:09:00,23556.7,23564.5,23556.05,23562.65,15525
2025-02-04 11:10:00,23560,23566.05,23556.45,23566,30750
2025-02-04 11:11:00,23566.95,23567,23555,23565,31650
2025-02-04 11:12:00,23559.95,23574.1,23559.95,23562.7,20550
2025-02-04 11:13:00,23565.05,23565.4,23555,23555,7500
2025-02-04 11:14:00,23559,23569.8,23554.35,23569,3600
2025-02-04 11:15:00,23567.9,23574.55,23566,23573.25,8850
2025-02-04 11:16:00,23574.5,23583.95,23574.5,23575,25500
2025-02-04 11:17:00,23575,23575,23565,23573.95,6825
2025-02-04 11:18:00,23575.1,23583.95,23575,23583,7575
2025-02-04 11:19:00,23585,23588.35,23581,23581,21900
2025-02-04 11:20:00,23585,23588.95,23582.05,23582.05,11475
2025-02-04 11:21:00,23585,23596.2,23585,23594.65,36975
2025-02-04 11:22:00,23592,23605,23586.95,23605,73800
2025-02-04 11:23:00,23611,23619,23602,23603.05,43500
2025-02-04 11:24:00,23602,23606.15,23600.1,23606,20250
2025-02-04 11:25:00,23607,23613.7,23607,23611,75375
2025-02-04 11:26:00,23613.35,23615,23600.05,23601.85,17250
2025-02-04 11:27:00,23602,23602,23598.5,23598.5,32925
2025-02-04 11:28:00,23598.25,23607.45,23597.2,23603.05,12975
2025-02-04 11:29:00,23603.05,23608.25,23599,23600,5400
2025-02-04 11:30:00,23602.95,23602.95,23593.05,23594,22875
2025-02-04 11:31:00,23594,23603.45,23594,23603,25050
2025-02-04 11:32:00,23605.5,23609.85,23602.8,23609,8550
2025-02-04 11:33:00,23609.5,23612.95,23607.05,23607.05,13350
2025-02-04 11:34:00,23607,23607.05,23601.9,23603,38025
2025-02-04 11:35:00,23603.45,23613.35,23603.35,23604.9,12600
2025-02-04 11:36:00,23605,23610,23601.5,23608,7725
2025-02-04 11:37:00,23608.05,23612.95,23606.05,23607,7275
2025-02-04 11:38:00,23606,23613,23602.1,23610.05,10500
2025-02-04 11:39:00,23610.05,23615.4,23606.85,23613,14475
2025-02-04 11:40:00,23613,23617.7,23610.75,23617.45,42075
2025-02-04 11:41:00,23618,23624.95,23611.25,23611.25,55200
2025-02-04 11:42:00,23610,23615,23604,23608.85,11025
2025-02-04 11:43:00,23606.85,23609.95,23602.1,23602.85,14850
2025-02-04 11:44:00,23604.95,23605.55,23600,23602.55,11850
2025-02-04 11:45:00,23600.7,23602.55,23595.4,23598.25,10200
2025-02-04 11:46:00,23596.2,23608.95,23596.1,23605,14325
2025-02-04 11:47:00,23600.3,23607.8,23600.3,23601.9,9225
2025-02-04 11:48:00,23604.05,23606.15,23601.75,23602.4,1425
2025-02-04 11:49:00,23602.4,23606.95,23602.4,23603.8,1350
2025-02-04 11:50:00,23603.85,23640,23603.85,23640,44925
2025-02-04 11:51:00,23647.95,23666,23647.95,23648.45,202125
2025-02-04 11:52:00,23648.45,23652.05,23636.5,23645.55,37275
2025-02-04 11:53:00,23650.9,23650.9,23630,23630,14700
2025-02-04 11:54:00,23601.55,23623.7,23601.55,23623.5,47550
2025-02-04 11:55:00,23620.05,23625,23620,23623.55,7350
2025-02-04 11:56:00,23623,23623,23611.65,23616,38325
2025-02-04 11:57:00,23617.65,23624.95,23614.75,23617.4,24675
2025-02-04 11:58:00,23615.7,23617.4,23602.5,23608,8250
2025-02-04 11:59:00,23609.75,23617.4,23605.8,23611.9,6675
2025-02-04 12:00:00,23613,23613,23606.3,23607,6225
2025-02-04 12:01:00,23606.1,23611.2,23600.05,23601.15,10425
2025-02-04 12:02:00,23601,23601,23589.2,23596,22050
2025-02-04 12:03:00,23600,23604.8,23595,23600,10125
2025-02-04 12:04:00,23600,23602.75,23597,23598.7,6000
2025-02-04 12:05:00,23598.7,23613.8,23598,23613.8,31875
2025-02-04 12:06:00,23613.9,23620,23608.05,23615.9,8775
2025-02-04 12:07:00,23615,23618.95,23603,23608.1,9000
2025-02-04 12:08:00,23608.1,23609.95,23601.45,23602.05,3525
2025-02-04 12:09:00,23602.05,23602.3,23591,23596,7650
2025-02-04 12:10:00,23596.05,23606.45,23596,23606,3900
2025-02-04 12:11:00,23606.05,23612,23605,23610,4425
2025-02-04 12:12:00,23612.9,23620,23612.9,23618.85,5175
2025-02-04 12:13:00,23618.05,23621,23617.05,23617.15,7275
2025-02-04 12:14:00,23620,23628,23617.4,23628,7800
2025-02-04 12:15:00,23628.5,23629.35,23625,23629.35,4275
2025-02-04 12:16:00,23626.4,23633,23625,23632.4,11850
2025-02-04 12:17:00,23633.15,23634.1,23621,23628,9075
2025-02-04 12:18:00,23625,23637,23625,23632.5,7875
2025-02-04 12:19:00,23632.95,23651,23632.95,23648,38175
2025-02-04 12:20:00,23645,23648,23643,23644.15,18675
2025-02-04 12:21:00,23644.15,23648.5,23640.55,23641.65,11100
2025-02-04 12:22:00,23641.65,23641.65,23629.9,23631.55,8175
2025-02-04 12:23:00,23631.6,23635,23627,23635,8025
2025-02-04 12:24:00,23635.5,23639.95,23634.55,23639.95,7800
2025-02-04 12:25:00,23638.9,23640,23633.2,23635.6,5175
2025-02-04 12:26:00,23635.05,23637.9,23630.05,23631.8,4125
2025-02-04 12:27:00,23632,23639.5,23632,23633.35,9150
2025-02-04 12:28:00,23628.65,23628.65,23623.75,23627.85,14400
2025-02-04 12:29:00,23633.95,23636.3,23630,23633.45,8175
2025-02-04 12:30:00,23633.9,23638.5,23633.45,23636.9,10875
2025-02-04 12:31:00,23636.9,23645,23636.9,23644.4,9825
2025-02-04 12:32:00,23644.4,23647.6,23642.05,23647.3,10200
2025-02-04 12:33:00,23646.95,23658,23646.95,23656.1,21525
2025-02-04 12:34:00,23657.1,23659.1,23650,23653,17700
2025-02-04 12:35:00,23653,23653.15,23645.7,23650,7350
2025-02-04 12:36:00,23653.05,23654.55,23651.4,23653.15,9825
2025-02-04 12:37:00,23651.65,23654.4,23648.6,23653.75,10350
2025-02-04 12:38:00,23652.7,23655.45,23650,23652.35,9675
2025-02-04 12:39:00,23651.1,23664.4,23650.6,23664.4,44925
2025-02-04 12:40:00,23665,23665,23643.8,23649.5,11325
2025-02-04 12:41:00,23646.75,23654,23638.6,23651.4,26700
2025-02-04 12:42:00,23649.95,23651.4,23642.6,23651,39075
2025-02-04 12:43:00,23653,23655,23646.05,23650,6450
2025-02-04 12:44:00,23652.25,23657.9,23650,23652.95,9075
2025-02-04 12:45:00,23651,23655,23650,23653,7875
2025-02-04 12:46:00,23651.3,23654,23650,23650,9300
2025-02-04 12:47:00,23645,23655,23644.7,23655,8325
2025-02-04 12:48:00,23654,23660,23654,23656,7650
2025-02-04 12:49:00,23659.5,23660.5,23655.45,23658.35,9075
2025-02-04 12:50:00,23659.8,23662.5,23658.55,23662.5,10050
2025-02-04 12:51:00,23658.4,23663.5,23654.05,23654.05,16575
2025-02-04 12:52:00,23657.55,23659.45,23652.9,23655,11100
2025-02-04 12:53:00,23658,23690,23658,23667.9,152700
2025-02-04 12:54:00,23665.65,23670,23662.5,23664.1,44700
2025-02-04 12:55:00,23665,23673.75,23664.2,23670.35,12975
2025-02-04 12:56:00,23670.4,23674.95,23665.9,23670.8,13350
2025-02-04 12:57:00,23664.95,23674,23664.95,23670.55,7275
2025-02-04 12:58:00,23670.95,23674.9,23663,23669.4,10725
2025-02-04 12:59:00,23670,23674.9,23660.35,23674.9,18000
2025-02-04 13:00:00,23674.9,23680,23670.2,23677,28725
2025-02-04 13:01:00,23676.5,23683.45,23671.9,23676.35,33225
2025-02-04 13:02:00,23670,23677.1,23665,23665.45,13125
2025-02-04 13:03:00,23668,23668.65,23660,23660,9975
2025-02-04 13:04:00,23660.25,23664,23655,23657.45,9900
2025-02-04 13:05:00,23662.95,23664.85,23655.2,23656.65,15525
2025-02-04 13:06:00,23656.05,23657.05,23644.05,23646,23850
2025-02-04 13:07:00,23646,23653,23641.1,23650.15,25125
2025-02-04 13:08:00,23656,23669.95,23652,23668.7,19725
2025-02-04 13:09:00,23662.9,23672.15,23662.9,23672.15,9000
2025-02-04 13:10:00,23672.75,23675.5,23669.4,23675.5,11175
2025-02-04 13:11:00,23680.1,23685,23676.4,23681.25,19125
2025-02-04 13:12:00,23685.5,23692,23680.65,23688.1,35475
2025-02-04 13:13:00,23688,23695,23683.1,23695,24750
2025-02-04 13:14:00,23695,23695,23690,23692.25,12150
2025-02-04 13:15:00,23692.7,23694,23685.7,23690,48150
2025-02-04 13:16:00,23694,23695.95,23689.45,23689.45,21150
2025-02-04 13:17:00,23688.4,23697,23687.7,23690,19200
2025-02-04 13:18:00,23695.35,23699.9,23690.45,23693.4,19275
2025-02-04 13:19:00,23697.6,23698.2,23685,23685,26175
2025-02-04 13:20:00,23689.15,23689.2,23680,23684.95,36975
2025-02-04 13:21:00,23690,23697.4,23686.85,23697,21150
2025-02-04 13:22:00,23697,23713.85,23696.4,23711.9,59625
2025-02-04 13:23:00,23710,23712.05,23703.1,23705,15525
2025-02-04 13:24:00,23701.5,23702.75,23696.4,23699.95,23700
2025-02-04 13:25:00,23699.95,23701.95,23696.45,23697.8,9600
2025-02-04 13:26:00,23700,23701.65,23694.7,23699.55,12225
2025-02-04 13:27:00,23704,23705,23700,23701.8,13800
2025-02-04 13:28:00,23701.8,23702.9,23698.4,23702.9,11850
2025-02-04 13:29:00,23702.9,23703.8,23696.05,23703.2,11925
2025-02-04 13:30:00,23703.1,23704.4,23695.75,23703.35,15000
2025-02-04 13:31:00,23703,23705,23696,23696,14550
2025-02-04 13:32:00,23701.8,23703,23696.3,23700,17325
2025-02-04 13:33:00,23703,23704.85,23696.95,23703,29325
2025-02-04 13:34:00,23703.3,23703.85,23696.9,23696.9,8700
2025-02-04 13:35:00,23697.9,23735,23695.55,23733.45,73575
2025-02-04 13:36:00,23737,23745,23722.6,23731.1,72600
2025-02-04 13:37:00,23739,23745,23735.35,23743,47250
2025-02-04 13:38:00,23742.6,23742.6,23732.9,23735,22275
2025-02-04 13:39:00,23737.2,23740,23735.05,23737.95,25275
2025-02-04 13:40:00,23738,23739.15,23732.2,23732.2,22875
2025-02-04 13:41:00,23732,23738.2,23715.05,23715.05,35475
2025-02-04 13:42:00,23720.8,23726,23713.55,23715.7,39075
2025-02-04 13:43:00,23715.85,23720.75,23709.55,23709.8,11625
2025-02-04 13:44:00,23709.9,23727.95,23709.9,23725.6,14850
2025-02-04 13:45:00,23715,23723.55,23713.15,23718.45,11475
2025-02-04 13:46:00,23716.7,23723.95,23711.4,23723.95,23850
2025-02-04 13:47:00,23723.45,23731.9,23720.55,23731.4,21150
2025-02-04 13:48:00,23730.6,23736.55,23730.6,23735.95,24525
2025-02-04 13:49:00,23735.65,23739.5,23731.4,23738.45,16275
2025-02-04 13:50:00,23738.1,23747.85,23737.4,23747.85,34200
2025-02-04 13:51:00,23747.8,23753.25,23736.9,23745,70125
2025-02-04 13:52:00,23742.05,23747.9,23740,23747.75,20550
2025-02-04 13:53:00,23747.9,23757,23745.2,23755.85,57300
2025-02-04 13:54:00,23755.85,23757.4,23750.1,23750.1,28725
2025-02-04 13:55:00,23750.1,23752.85,23743.9,23744,38250
2025-02-04 13:56:00,23747.05,23751,23740.1,23740.1,19200
2025-02-04 13:57:00,23740.1,23741.95,23735.1,23740.2,25050
2025-02-04 13:58:00,23741.4,23756,23741.4,23743.8,27825
2025-02-04 13:59:00,23742.9,23754.9,23742.2,23742.2,38400
2025-02-04 14:00:00,23745.2,23749,23738.4,23741.85,37350
2025-02-04 14:01:00,23741.85,23750,23736.4,23746.85,36675
2025-02-04 14:02:00,23746.35,23750,23742.45,23742.5,11250
2025-02-04 14:03:00,23744.9,23744.9,23735,23736.45,31650
2025-02-04 14:04:00,23735,23738.95,23730.1,23730.2,14400
2025-02-04 14:05:00,23727,23729.75,23721.05,23725,32175
2025-02-04 14:06:00,23722.5,23724.25,23715,23721,23550
2025-02-04 14:07:00,23726.55,23744.65,23723.3,23744.65,15075
2025-02-04 14:08:00,23739.05,23742,23731.75,23741.45,8550
2025-02-04 14:09:00,23739.9,23747,23738.65,23743,18000
2025-02-04 14:10:00,23744.1,23747.55,23738.85,23743.6,38850
2025-02-04 14:11:00,23739.9,23739.9,23720,23725.95,40350
2025-02-04 14:12:00,23726.9,23730,23715.1,23718.1,22350
2025-02-04 14:13:00,23720,23720,23702.1,23705.5,84600
2025-02-04 14:14:00,23704.55,23704.55,23679.05,23691.95,111300
2025-02-04 14:15:00,23688.8,23706.3,23682.65,23700.4,36750
2025-02-04 14:16:00,23683,23693.2,23683,23685.55,52200
2025-02-04 14:17:00,23688.65,23699.55,23686,23695.3,28725
2025-02-04 14:18:00,23702.25,23707.55,23698.55,23698.55,20625
2025-02-04 14:19:00,23698.3,23709.9,23695,23696.25,21300
2025-02-04 14:20:00,23701.4,23704,23694.8,23695.6,16875
2025-02-04 14:21:00,23690,23703,23686,23701.2,20700
2025-02-04 14:22:00,23702.75,23703.2,23691.2,23693.2,13275
2025-02-04 14:23:00,23693,23693.4,23686,23686,36075
2025-02-04 14:24:00,23685,23688,23675.65,23682.9,60375
2025-02-04 14:25:00,23685,23690.6,23682.25,23688.95,15975
2025-02-04 14:26:00,23686.1,23689.4,23682.1,23685,25575
2025-02-04 14:27:00,23686,23691.95,23684,23687,9825
2025-02-04 14:28:00,23687,23695.4,23682,23694,9300
2025-02-04 14:29:00,23694,23697.95,23690,23694.6,8850
2025-02-04 14:30:00,23690.8,23693.7,23686.15,23690.3,8550
2025-02-04 14:31:00,23686,23719.7,23686,23717.4,52275
2025-02-04 14:32:00,23717.35,23728.35,23712.55,23728.35,35025
2025-02-04 14:33:00,23727.2,23730,23718.55,23725.2,15675
2025-02-04 14:34:00,23722.95,23724.7,23715.05,23718,10200
2025-02-04 14:35:00,23719.25,23727,23715,23721,9075
2025-02-04 14:36:00,23721,23730,23720,23729,10275
2025-02-04 14:37:00,23729,23745,23726.25,23745,20625
2025-02-04 14:38:00,23742.45,23759.6,23741.8,23759.6,77175
2025-02-04 14:39:00,23760,23761.3,23750.6,23755.4,50475
2025-02-04 14:40:00,23755.45,23761.2,23754.05,23760,17475
2025-02-04 14:41:00,23757.1,23761,23755.4,23759.35,13425
2025-02-04 14:42:00,23760,23764.15,23755,23763.4,51825
2025-02-04 14:43:00,23764.6,23770,23754.55,23756.85,63675
2025-02-04 14:44:00,23759.95,23763.85,23753.55,23761,12375
2025-02-04 14:45:00,23762.4,23763.5,23753.3,23755,11550
2025-02-04 14:46:00,23755,23755,23741.6,23742.15,10575
2025-02-04 14:47:00,23743,23757,23740,23755.9,17100
2025-02-04 14:48:00,23759,23765.05,23756.25,23765,29025
2025-02-04 14:49:00,23764.3,23769.85,23760,23765,12975
2025-02-04 14:50:00,23765.3,23767.25,23755.9,23763.85,14925
2025-02-04 14:51:00,23763.55,23768.95,23757.3,23765,18225
2025-02-04 14:52:00,23765,23775,23765,23769,23400
2025-02-04 14:53:00,23769,23774.75,23767.3,23767.55,31575
2025-02-04 14:54:00,23761.3,23771.9,23761.3,23770.5,21225
2025-02-04 14:55:00,23766.1,23774.45,23763.15,23769.35,86925
2025-02-04 14:56:00,23770.05,23773.45,23767.05,23772.8,21225
2025-02-04 14:57:00,23773.45,23774.45,23765.65,23770,14250
2025-02-04 14:58:00,23770,23774.4,23767,23767.7,28650
2025-02-04 14:59:00,23773.9,23788.2,23769.5,23783.65,63750
2025-02-04 15:00:00,23783.3,23791,23783.3,23789.9,42525
2025-02-04 15:01:00,23787.95,23791.3,23776.1,23780,49875
2025-02-04 15:02:00,23778.65,23795,23778.65,23784.1,72450
2025-02-04 15:03:00,23783.05,23789.9,23778.75,23780,28125
2025-02-04 15:04:00,23780,23789.85,23780,23782.2,20400
2025-02-04 15:05:00,23782,23790.35,23780.5,23790.35,12675
2025-02-04 15:06:00,23791.2,23796.75,23780,23780,36825
2025-02-04 15:07:00,23780,23790.1,23780,23781.4,30525
2025-02-04 15:08:00,23785,23788,23778,23785,16200
2025-02-04 15:09:00,23785.8,23790.7,23785.8,23788,17100
2025-02-04 15:10:00,23790,23795,23788.05,23790,29550
2025-02-04 15:11:00,23790.55,23794.95,23785,23786.2,46050
2025-02-04 15:12:00,23787.3,23787.3,23778.9,23779,15900
2025-02-04 15:13:00,23782,23791,23780.8,23788.6,30525
2025-02-04 15:14:00,23785.65,23788.6,23782.05,23783.9,15375
2025-02-04 15:15:00,23783.95,23793.4,23783.15,23793.35,18900
2025-02-04 15:16:00,23792.75,23792.75,23780.8,23782,29550
2025-02-04 15:17:00,23780,23785.8,23780,23780,29250
2025-02-04 15:18:00,23782,23784.2,23775.45,23780,36600
2025-02-04 15:19:00,23783,23784.8,23777.9,23777.9,29700
2025-02-04 15:20:00,23777.9,23786,23777.15,23782.85,25875
2025-02-04 15:21:00,23780.4,23784.75,23777.95,23778,38250
2025-02-04 15:22:00,23782.75,23784,23778.2,23784,22350
2025-02-04 15:23:00,23784,23788.6,23781.5,23787.6,27450
2025-02-04 15:24:00,23787.65,23789.9,23783.6,23785.4,25425
2025-02-04 15:25:00,23785.8,23788.75,23782,23784.9,27450
2025-02-04 15:26:00,23782,23786.7,23780.35,23786.7,47925
2025-02-04 15:27:00,23780.55,23787.5,23779.65,23783,35325
2025-02-04 15:28:00,23787.5,23788.3,23780.3,23788,86925
2025-02-03 09:15:00,23637.95,23644,23636,23642,77925
2025-02-03 09:16:00,23390,23445,23366.15,23373.55,305625
2025-02-03 09:17:00,23371.3,23371.3,23358.3,23359.2,168600
2025-02-03 09:18:00,23359.4,23362.1,23355.5,23355.5,131100
2025-02-03 09:19:00,23354,23358.95,23352.5,23354.85,84225
2025-02-03 09:20:00,23355,23362,23352,23355.05,73200
2025-02-03 09:21:00,23355.05,23360.4,23350,23350,78075
2025-02-03 09:22:00,23346.6,23350.9,23337.95,23338.6,88800
2025-02-03 09:23:00,23338.3,23347.95,23336.25,23342,57750
2025-02-03 09:24:00,23347.4,23354.9,23345,23354.35,38250
2025-02-03 09:25:00,23354.35,23361.3,23351.5,23353.7,49800
2025-02-03 09:26:00,23351.05,23366.4,23345,23365.25,44475
2025-02-03 09:27:00,23363.7,23384.95,23363.7,23384.9,118800
2025-02-03 09:28:00,23383.9,23387.35,23375.05,23380.6,67425
2025-02-03 09:29:00,23380.95,23395,23380.95,23391.95,59025
2025-02-03 09:30:00,23393.95,23398,23389.4,23398,62550
2025-02-03 09:31:00,23396.5,23396.5,23387.55,23390.2,44775
2025-02-03 09:32:00,23391.3,23400,23391.3,23396.7,28800
2025-02-03 09:33:00,23402,23404,23394,23394.2,33300
2025-02-03 09:34:00,23393.4,23396,23381.55,23381.55,35400
2025-02-03 09:35:00,23378.75,23388.9,23369.9,23369.9,66900
2025-02-03 09:36:00,23369.9,23370.4,23352.5,23356.75,52125
2025-02-03 09:37:00,23361.9,23363.9,23350.05,23350.05,38550
2025-02-03 09:38:00,23350.5,23355.7,23350.4,23352,23325
2025-02-03 09:39:00,23352,23352,23340,23340,53775
2025-02-03 09:40:00,23342.75,23349.05,23332,23348.2,37425
2025-02-03 09:41:00,23350,23367.4,23349.1,23366.95,35775
2025-02-03 09:42:00,23370,23371,23350.45,23351.05,29850
2025-02-03 09:43:00,23350,23360,23347.5,23359.45,23475
2025-02-03 09:44:00,23360.05,23360.05,23341.2,23341.2,16425
2025-02-03 09:45:00,23341.5,23346.6,23325,23326.05,70575
2025-02-03 09:46:00,23324.1,23329.25,23312.2,23322.2,96525
2025-02-03 09:47:00,23325,23332.7,23321.4,23329,36075
2025-02-03 09:48:00,23328.75,23328.75,23311.85,23315.75,35775
2025-02-03 09:49:00,23311,23320.45,23305.35,23316.95,49500
2025-02-03 09:50:00,23318,23319.4,23308,23308,22425
2025-02-03 09:51:00,23309.45,23315.9,23307.4,23315,24900
2025-02-03 09:52:00,23319.9,23321.45,23313.75,23314.9,18225
2025-02-03 09:53:00,23312,23321,23311.2,23311.95,18300
2025-02-03 09:54:00,23311.95,23321.55,23308,23320,18975
2025-02-03 09:55:00,23320,23328,23317.15,23320,18450
2025-02-03 09:56:00,23319,23329,23315,23320.75,23325
2025-02-03 09:57:00,23319.95,23332,23319.95,23331.85,22275
2025-02-03 09:58:00,23334.15,23335.2,23325,23329.15,12075
2025-02-03 09:59:00,23329.5,23329.5,23323,23325.2,37575
2025-02-03 10:00:00,23323.75,23335.75,23323.75,23335.4,29475
2025-02-03 10:01:00,23335.85,23335.85,23323,23323,22875
2025-02-03 10:02:00,23327.4,23340,23323,23328.05,18000
2025-02-03 10:03:00,23330.2,23334.75,23325.3,23333.55,9225
2025-02-03 10:04:00,23332.9,23333.55,23327,23333.55,7650
2025-02-03 10:05:00,23333.3,23334.45,23327.95,23328,9150
2025-02-03 10:06:00,23329.4,23332.9,23326.1,23332.8,10275
2025-02-03 10:07:00,23332.5,23340.35,23330.2,23340.35,31050
2025-02-03 10:08:00,23342.25,23350.75,23341.95,23350,28275
2025-02-03 10:09:00,23350,23350.35,23337,23342.45,21750
2025-02-03 10:10:00,23342.6,23345.4,23337.5,23342.1,12300
2025-02-03 10:11:00,23343.8,23352,23342.65,23345,27225
2025-02-03 10:12:00,23345.4,23354.8,23345.4,23351.05,27600
2025-02-03 10:13:00,23352,23355,23342.05,23342.05,16650
2025-02-03 10:14:00,23342,23345,23333.25,23344.8,12975
2025-02-03 10:15:00,23344.55,23349.9,23340.8,23343.65,8775
2025-02-03 10:16:00,23341.35,23347.45,23330.25,23330.4,16125
2025-02-03 10:17:00,23331.35,23347,23330,23342.2,14175
2025-02-03 10:18:00,23340,23340,23330.45,23337.45,7650
2025-02-03 10:19:00,23337,23338.2,23332,23334.25,7575
2025-02-03 10:20:00,23333.75,23344.9,23333.75,23343.5,8250
2025-02-03 10:21:00,23340.9,23348,23338.75,23342,5775
2025-02-03 10:22:00,23345,23353.9,23343.2,23348.55,9075
2025-02-03 10:23:00,23350.65,23355.85,23345,23353,12675
2025-02-03 10:24:00,23354,23368,23353.4,23360,26250
2025-02-03 10:25:00,23362.9,23365,23359,23364.95,10050
2025-02-03 10:26:00,23364,23365,23358,23360,6225
2025-02-03 10:27:00,23360.95,23364.9,23355.9,23361,12825
2025-02-03 10:28:00,23356.7,23367,23356.7,23367,6450
2025-02-03 10:29:00,23367,23368.9,23361.25,23364.25,6600
2025-02-03 10:30:00,23363.05,23366,23349.95,23364.8,15375
2025-02-03 10:31:00,23365,23368,23354.7,23363.35,14025
2025-02-03 10:32:00,23358.95,23369.7,23358.1,23366.15,20550
2025-02-03 10:33:00,23366.15,23366.45,23352,23357.6,11700
2025-02-03 10:34:00,23353.45,23357.55,23352,23355,2775
2025-02-03 10:35:00,23356,23366,23355,23364.15,9750
2025-02-03 10:36:00,23362.05,23369,23362.05,23366.95,4500
2025-02-03 10:37:00,23364,23368,23361.35,23366,15075
2025-02-03 10:38:00,23366,23366.6,23360,23364.65,13275
2025-02-03 10:39:00,23361.1,23365,23358.45,23363,4575
2025-02-03 10:40:00,23360,23365,23357.05,23357.05,7800
2025-02-03 10:41:00,23355.6,23363.95,23355.6,23360,1650
2025-02-03 10:42:00,23358.2,23364.95,23357.3,23362.9,2850
2025-02-03 10:43:00,23364,23396,23364,23394,58575
2025-02-03 10:44:00,23394,23397.6,23387.7,23397.6,22275
2025-02-03 10:45:00,23398,23399.4,23390.7,23395,20850
2025-02-03 10:46:00,23391,23399,23391,23392,18450
2025-02-03 10:47:00,23394.4,23398,23391.15,23395,10350
2025-02-03 10:48:00,23397,23399,23392.05,23399,6825
2025-02-03 10:49:00,23397.95,23400,23392.6,23395,12600
2025-02-03 10:50:00,23400,23405,23394,23396.05,25350
2025-02-03 10:51:00,23392.3,23397.7,23392.25,23396.9,10950
2025-02-03 10:52:00,23395.9,23395.95,23382.6,23384.65,20925
2025-02-03 10:53:00,23383.15,23386,23380,23386,10125
2025-02-03 10:54:00,23382.85,23386.7,23381.15,23381.6,4650
2025-02-03 10:55:00,23380.15,23385,23377.05,23385,8775
2025-02-03 10:56:00,23386.9,23390.2,23383.55,23386,4725
2025-02-03 10:57:00,23388.6,23389.95,23382.15,23387,8250
2025-02-03 10:58:00,23389,23389.35,23383.45,23384.85,2250
2025-02-03 10:59:00,23388.3,23395,23386.65,23395,11100
2025-02-03 11:00:00,23395,23400,23392,23400,8325
2025-02-03 11:01:00,23400,23409,23396.1,23406.8,23325
2025-02-03 11:02:00,23406.9,23407.15,23397.6,23400,11925
2025-02-03 11:03:00,23399.6,23402.85,23392.55,23392.6,8625
2025-02-03 11:04:00,23393.6,23396.1,23390,23394,9075
2025-02-03 11:05:00,23393,23398,23392.25,23398,10200
2025-02-03 11:06:00,23395.7,23398,23392.4,23398,8400
2025-02-03 11:07:00,23398,23400,23393.15,23398.95,10125
2025-02-03 11:08:00,23398.95,23398.95,23393.8,23394.6,3150
2025-02-03 11:09:00,23394.6,23398.6,23391.6,23391.6,3825
2025-02-03 11:10:00,23391.6,23397,23390,23392.85,7425
2025-02-03 11:11:00,23390.25,23395,23390.25,23395,5250
2025-02-03 11:12:00,23395,23400.35,23392.6,23398.95,9000
2025-02-03 11:13:00,23398,23403.95,23397,23400,12075
2025-02-03 11:14:00,23402.95,23404.2,23399,23399.85,11325
2025-02-03 11:15:00,23401,23405,23396.35,23405,16425
2025-02-03 11:16:00,23406,23412.2,23399.45,23399.45,20475
2025-02-03 11:17:00,23398,23405,23398,23402.9,6000
2025-02-03 11:18:00,23405,23418,23405,23412.55,34500
2025-02-03 11:19:00,23415.7,23418,23410.15,23410.25,11550
2025-02-03 11:20:00,23410.5,23415,23409.8,23409.95,5325
2025-02-03 11:21:00,23409.95,23414.85,23405.05,23405.2,7125
2025-02-03 11:22:00,23405.4,23409.9,23398.3,23398.3,15375
2025-02-03 11:23:00,23398.25,23400,23396.65,23399.45,11850
2025-02-03 11:24:00,23399.5,23402,23396.7,23396.7,9450
2025-02-03 11:25:00,23396.65,23398.1,23386.55,23390,11250
2025-02-03 11:26:00,23388,23388,23378.35,23380,17625
2025-02-03 11:27:00,23375,23384,23371.4,23380.55,17775
2025-02-03 11:28:00,23383.95,23384,23372.25,23379.15,7350
2025-02-03 11:29:00,23375,23379.15,23371,23371,4950
2025-02-03 11:30:00,23370,23370.1,23365,23367,9150
2025-02-03 11:31:00,23367.65,23369.7,23365,23368.35,11100
2025-02-03 11:32:00,23365,23367.95,23358.2,23367,14325
2025-02-03 11:33:00,23366.6,23374.55,23365,23370.1,5550
2025-02-03 11:34:00,23374.05,23374.05,23365,23368.45,3600
2025-02-03 11:35:00,23373.7,23373.7,23362.15,23363.05,7650
2025-02-03 11:36:00,23362.15,23369.4,23359,23365,12525
2025-02-03 11:37:00,23363,23369.9,23356.1,23364.85,10500
2025-02-03 11:38:00,23369,23369,23358.95,23360,7800
2025-02-03 11:39:00,23361.35,23361.35,23349.7,23351.5,21525
2025-02-03 11:40:00,23350,23351.95,23344.65,23345.1,18600
2025-02-03 11:41:00,23343,23345,23335.05,23335.05,27450
2025-02-03 11:42:00,23335,23336.4,23326,23330,28200
